case,center,before,after,pred,pA,pB,pC_loss,loss_score
Cosmos3_seed101_0054,30,"24,26,28","32,34,36",A,0.9997455477714539,9.608719847165048e-05,0.0001584209967404604,0.020646459597628564
Cosmos3_seed101_0054,34,"28,30,32","36,38,40",A,0.9999479055404663,1.6700831110938452e-05,3.535566065693274e-05,0.004370607621240197
Cosmos3_seed101_0054,38,"32,34,36","40,42,44",A,0.9999594688415527,1.3006770132051315e-05,2.7535334083950147e-05,0.0034038719149975805
Cosmos3_seed101_0054,42,"36,38,40","44,46,48",A,0.9999948740005493,1.3709520771953976e-06,3.7266340768837836e-06,0.00044121101154814824
Cosmos3_seed101_0054,46,"40,42,44","48,50,52",A,0.9999884366989136,3.7266099752741866e-06,7.889233529567719e-06,0.0009752538517204812
Cosmos3_seed101_0054,50,"44,46,48","52,54,56",A,0.9998584985733032,4.539350629784167e-05,9.609805420041084e-05,0.011879480734933168
Cosmos3_seed101_0054,54,"48,50,52","56,58,60",A,0.9999861717224121,3.726601562448195e-06,1.0129952897841576e-05,0.0011993253679065674
Cosmos3_seed101_0054,58,"52,54,56","60,62,64",A,0.9999973773956299,8.315265631608781e-07,1.7603416608835687e-06,0.00021761049424640078
Cosmos3_seed101_0054,62,"56,58,60","64,66,68",A,0.9999957084655762,1.3709532140637748e-06,2.9023080969636794e-06,0.0003587784703995567
Cosmos3_seed101_0054,66,"60,62,64","68,70,72",A,0.9999929666519165,2.260313522128854e-06,4.7850840019236784e-06,0.0005915240762988105
Cosmos3_seed101_0054,70,"64,66,68","72,74,76",A,0.9999923706054688,2.902298547269311e-06,4.785081273439573e-06,0.0006236230547074229
Cosmos3_seed101_0054,74,"68,70,72","76,78,80",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0054,78,"72,74,76","80,82,84",A,0.9999980926513672,5.043467012910696e-07,1.3709565109820687e-06,0.00016231298616276035
Cosmos3_seed101_0054,82,"76,78,80","84,86,88",A,0.9999979734420776,6.475939358097094e-07,1.370956397295231e-06,0.00016947533652000857
Cosmos3_seed101_0054,86,"80,82,84","88,90,92",A,0.9999909400939941,2.9022942271694774e-06,6.144156941445544e-06,0.0007595304055030283
Cosmos3_seed101_0054,90,"84,86,88","92,94,96",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0054,94,"88,90,92","96,98,100",A,0.9999963045120239,1.3709540098716388e-06,2.2603210254601436e-06,0.0002945798030395963
Cosmos3_seed101_0054,98,"92,94,96","100,102,104",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0054,102,"96,98,100","104,106,108",A,0.9999934434890747,1.7603347259864677e-06,4.785086275660433e-06,0.0005665253638653667
Cosmos3_seed101_0054,106,"100,102,104","108,110,112",A,0.9999884366989136,3.7266099752741866e-06,7.889233529567719e-06,0.0009752538517204812
Cosmos3_seed101_0054,110,"104,106,108","112,114,116",A,0.9999808073043823,6.144094641058473e-06,1.3007048437430058e-05,0.0016079095757959294
Cosmos3_seed101_0054,114,"108,110,112","116,118,120",A,0.9999915361404419,2.2603103388973977e-06,6.1441605794243515e-06,0.000727431574887305
Cosmos3_seed101_0054,118,"112,114,116","120,122,124",A,0.9999822378158569,4.785032615473028e-06,1.3007066627324093e-05,0.0015399582935060607
Cosmos3_seed101_0054,122,"116,118,120","124,126,128",A,0.9999929666519165,2.260313522128854e-06,4.7850840019236784e-06,0.0005915240762988105
Cosmos3_seed101_0054,126,"120,122,124","128,130,132",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0054,130,"124,126,128","132,134,136",A,0.9999986886978149,5.043469855081639e-07,8.315276431858365e-07,0.00010837011359399185
Cosmos3_seed101_0054,134,"128,130,132","136,138,140",A,0.9999963045120239,1.3709540098716388e-06,2.2603210254601436e-06,0.0002945798030395963
Cosmos3_seed101_0054,138,"132,134,136","140,142,144",A,0.9999963045120239,1.3709540098716388e-06,2.2603210254601436e-06,0.0002945798030395963
Cosmos3_seed101_0054,142,"136,138,140","144,146,148",A,0.9999909400939941,2.9022942271694774e-06,6.144156941445544e-06,0.0007595304055030283
Cosmos3_seed101_0054,146,"140,142,144","148,150,152",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0054,150,"144,146,148","152,154,156",A,0.999962329864502,1.0129710972250905e-05,2.7535414119483903e-05,0.0032600269605609355
Cosmos3_seed101_0054,154,"148,150,152","156,158,160",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0054,158,"152,154,156","160,162,164",A,0.9999706745147705,7.889093467383645e-06,2.1444779122248292e-05,0.0025389325855940115
Cosmos3_seed101_0054,162,"156,158,160","164,166,168",A,0.9999915361404419,2.2603103388973977e-06,6.1441605794243515e-06,0.000727431574887305
Cosmos3_seed101_0054,166,"160,162,164","168,170,172",A,0.9999479055404663,1.6700831110938452e-05,3.535566065693274e-05,0.004370607621240197
Cosmos3_seed101_0054,170,"164,166,168","172,174,176",A,0.9998975992202759,2.7533631509868428e-05,7.484417437808588e-05,0.00886109901330201
Cosmos3_seed101_0054,174,"168,170,172","176,178,180",A,0.9999594688415527,1.3006770132051315e-05,2.7535334083950147e-05,0.0034038719149975805
Cosmos3_seed101_0054,178,"172,174,176","180,182,184",A,0.999937891960144,1.6700663763913326e-05,4.5397111534839496e-05,0.005374744341679616
Cosmos3_seed101_0054,182,"176,178,180","184,186,188",A,0.999937891960144,1.6700663763913326e-05,4.5397111534839496e-05,0.005374744341679616
Cosmos3_seed101_0055,6,"0,2,4","8,10,12",A,0.9997833371162415,5.828203211422078e-05,0.00015842699212953448,0.018756800818664487
Cosmos3_seed101_0055,10,"4,6,8","12,14,16",A,0.9999703168869019,1.300691110373009e-05,1.670120400376618e-05,0.0023204659555631224
Cosmos3_seed101_0055,14,"8,10,12","16,18,20",A,0.9999791383743286,7.889159860496875e-06,1.3007026609557215e-05,0.0016951606539805653
Cosmos3_seed101_0055,18,"12,14,16","20,22,24",A,0.999968409538269,1.0129772817890625e-05,2.14447318285238e-05,0.0026509618237469113
Cosmos3_seed101_0055,22,"16,18,20","24,26,28",A,0.9999516010284424,1.3006668268644717e-05,3.53557916241698e-05,0.0041859125758492155
Cosmos3_seed101_0055,26,"20,22,24","28,30,32",A,0.9999594688415527,1.3006770132051315e-05,2.7535334083950147e-05,0.0034038719149975805
Cosmos3_seed101_0055,30,"24,26,28","32,34,36",A,0.9999808073043823,6.144094641058473e-06,1.3007048437430058e-05,0.0016079095757959294
Cosmos3_seed101_0055,34,"28,30,32","36,38,40",A,0.9999655485153198,1.300684925809037e-05,2.144466998288408e-05,0.0027948094611929264
Cosmos3_seed101_0055,38,"32,34,36","40,42,44",A,0.9999063014984131,3.535418727551587e-05,5.828920257044956e-05,0.0075966296208207496
Cosmos3_seed101_0055,42,"36,38,40","44,46,48",A,0.9999510049819946,2.144435711670667e-05,2.7535101253306493e-05,0.0038257279811659828
Cosmos3_seed101_0055,46,"40,42,44","48,50,52",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0055,50,"44,46,48","52,54,56",A,0.9999791383743286,7.889159860496875e-06,1.3007026609557215e-05,0.0016951606539805653
Cosmos3_seed101_0055,54,"48,50,52","56,58,60",A,0.9999791383743286,7.889159860496875e-06,1.3007026609557215e-05,0.0016951606539805653
Cosmos3_seed101_0055,58,"52,54,56","60,62,64",A,0.9999570846557617,2.1444488083943725e-05,2.1444488083943725e-05,0.0032166732125915587
Cosmos3_seed101_0055,62,"56,58,60","64,66,68",A,0.9999791383743286,7.889159860496875e-06,1.3007026609557215e-05,0.0016951606539805653
Cosmos3_seed101_0055,66,"60,62,64","68,70,72",A,0.9999594688415527,1.3006770132051315e-05,2.7535334083950147e-05,0.0034038719149975805
Cosmos3_seed101_0055,70,"64,66,68","72,74,76",A,0.9999808073043823,6.144094641058473e-06,1.3007048437430058e-05,0.0016079095757959294
Cosmos3_seed101_0055,74,"68,70,72","76,78,80",A,0.9999791383743286,7.889159860496875e-06,1.3007026609557215e-05,0.0016951606539805653
Cosmos3_seed101_0055,78,"72,74,76","80,82,84",A,0.9999850988388062,4.785046257893555e-06,1.0129941983905155e-05,0.0012522465112851933
Cosmos3_seed101_0055,82,"76,78,80","84,86,88",A,0.9999861717224121,3.726601562448195e-06,1.0129952897841576e-05,0.0011993253679065674
Cosmos3_seed101_0055,86,"80,82,84","88,90,92",A,0.9999723434448242,6.144042345113121e-06,2.1444815502036363e-05,0.0024516836674592923
Cosmos3_seed101_0055,90,"84,86,88","92,94,96",A,0.9999934434890747,1.7603347259864677e-06,4.785086275660433e-06,0.0005665253638653667
Cosmos3_seed101_0055,94,"88,90,92","96,98,100",A,0.9999909400939941,2.9022942271694774e-06,6.144156941445544e-06,0.0007595304055030283
Cosmos3_seed101_0055,98,"92,94,96","100,102,104",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0055,102,"96,98,100","104,106,108",A,0.9999969005584717,8.315261652569461e-07,2.2603223897021962e-06,0.00026760854723306693
Cosmos3_seed101_0055,106,"100,102,104","108,110,112",A,0.9999966621398926,1.067700509338465e-06,2.2603219349548453e-06,0.0002794172189624078
Cosmos3_seed101_0055,110,"104,106,108","112,114,116",A,0.9999901056289673,3.726616341737099e-06,6.144151484477334e-06,0.0008007459655345883
Cosmos3_seed101_0055,114,"108,110,112","116,118,120",A,0.9999940395355225,2.260316023239284e-06,3.7266308936523274e-06,0.0004856788905271969
Cosmos3_seed101_0055,118,"112,114,116","120,122,124",A,0.9999934434890747,2.9023015031270916e-06,3.7266288472892484e-06,0.0005177779598852794
Cosmos3_seed101_0055,122,"116,118,120","124,126,128",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0055,126,"120,122,124","128,130,132",A,0.9999655485153198,1.300684925809037e-05,2.144466998288408e-05,0.0027948094611929264
Cosmos3_seed101_0055,130,"124,126,128","132,134,136",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0055,134,"128,130,132","136,138,140",A,0.9999929666519165,2.260313522128854e-06,4.7850840019236784e-06,0.0005915240762988105
Cosmos3_seed101_0055,138,"132,134,136","140,142,144",A,0.9999969005584717,8.315261652569461e-07,2.2603223897021962e-06,0.00026760854723306693
Cosmos3_seed101_0055,142,"136,138,140","144,146,148",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0055,146,"140,142,144","148,150,152",A,0.9999901056289673,3.726616341737099e-06,6.144151484477334e-06,0.0008007459655345883
Cosmos3_seed101_0055,150,"144,146,148","152,154,156",A,0.9999923706054688,2.902298547269311e-06,4.785081273439573e-06,0.0006236230547074229
Cosmos3_seed101_0055,154,"148,150,152","156,158,160",A,0.9999957084655762,1.3709532140637748e-06,2.9023080969636794e-06,0.0003587784703995567
Cosmos3_seed101_0055,158,"152,154,156","160,162,164",A,0.9999963045120239,1.3709540098716388e-06,2.2603210254601436e-06,0.0002945798030395963
Cosmos3_seed101_0055,162,"156,158,160","164,166,168",A,0.9999966621398926,1.067700509338465e-06,2.2603219349548453e-06,0.0002794172189624078
Cosmos3_seed101_0055,166,"160,162,164","168,170,172",A,0.9999940395355225,2.260316023239284e-06,3.7266308936523274e-06,0.0004856788905271969
Cosmos3_seed101_0055,170,"164,166,168","172,174,176",A,0.9999923706054688,2.902298547269311e-06,4.785081273439573e-06,0.0006236230547074229
Cosmos3_seed101_0055,174,"168,170,172","176,178,180",A,0.9999934434890747,2.9023015031270916e-06,3.7266288472892484e-06,0.0005177779598852794
Cosmos3_seed101_0055,178,"172,174,176","180,182,184",A,0.9999731779098511,1.012982102110982e-05,1.6701253116480075e-05,0.0021766163627034985
Cosmos3_seed101_0055,182,"176,178,180","184,186,188",A,0.9999063014984131,3.535418727551587e-05,5.828920257044956e-05,0.0075966296208207496
Cosmos3_seed101_0065,6,"0,2,4","8,10,12",A,0.9705972671508789,9.328570740763098e-05,0.029309498146176338,2.9356140999880154
Cosmos3_seed101_0065,10,"4,6,8","12,14,16",A,0.8172866106033325,0.04069030284881592,0.14202311635017395,16.23682677745819
Cosmos3_seed101_0065,14,"8,10,12","16,18,20",A,0.5922010540962219,0.04861082509160042,0.35918810963630676,38.3493522182107
Cosmos3_seed101_0065,18,"12,14,16","20,22,24",A,0.7978760004043579,0.024093767628073692,0.17803020775318146,19.00770915672183
Cosmos3_seed101_0065,22,"16,18,20","24,26,28",A,0.8388631343841553,0.015364314429461956,0.1457725465297699,15.345470374450088
Cosmos3_seed101_0065,26,"20,22,24","28,30,32",A,0.9936226010322571,0.0011634123511612415,0.005214052740484476,0.5795758916065097
Cosmos3_seed101_0065,30,"24,26,28","32,34,36",A,0.9999934434890747,1.7603347259864677e-06,4.785086275660433e-06,0.0005665253638653667
Cosmos3_seed101_0065,34,"28,30,32","36,38,40",A,0.9999990463256836,3.0590203436986485e-07,6.475946179307357e-07,8.005456351156681e-05
Cosmos3_seed101_0065,38,"32,34,36","40,42,44",A,0.9999940395355225,2.260316023239284e-06,3.7266308936523274e-06,0.0004856788905271969
Cosmos3_seed101_0065,42,"36,38,40","44,46,48",A,0.9999873638153076,4.785057171829976e-06,7.8892244346207e-06,0.0010281753020535689
Cosmos3_seed101_0065,46,"40,42,44","48,50,52",A,0.9999836683273315,6.144111921457807e-06,1.0129927431989927e-05,0.001320198339271883
Cosmos3_seed101_0065,50,"44,46,48","52,54,56",A,0.9999836683273315,6.144111921457807e-06,1.0129927431989927e-05,0.001320198339271883
Cosmos3_seed101_0065,54,"48,50,52","56,58,60",A,0.9999901056289673,3.726616341737099e-06,6.144151484477334e-06,0.0008007459655345883
Cosmos3_seed101_0065,58,"52,54,56","60,62,64",A,0.9999510049819946,2.144435711670667e-05,2.7535101253306493e-05,0.0038257279811659828
Cosmos3_seed101_0065,62,"56,58,60","64,66,68",A,0.9999876022338867,6.144136023067404e-06,6.144136023067404e-06,0.0009216204034601105
Cosmos3_seed101_0065,66,"60,62,64","68,70,72",A,0.9999986886978149,5.043469855081639e-07,8.315276431858365e-07,0.00010837011359399185
Cosmos3_seed101_0065,70,"64,66,68","72,74,76",A,0.9999988079071045,3.927858926999761e-07,8.315277568726742e-07,0.00010279207032226623
Cosmos3_seed101_0065,74,"68,70,72","76,78,80",A,0.9999996423721313,8.764245507109081e-08,1.8553907921159407e-07,2.2936030674713948e-05
Cosmos3_seed101_0065,78,"72,74,76","80,82,84",A,0.9999995231628418,1.444979602638341e-07,3.92786148495361e-07,4.65035128627278e-05
Cosmos3_seed101_0065,82,"76,78,80","84,86,88",A,0.9999980926513672,5.043467012910696e-07,1.3709565109820687e-06,0.00016231298616276035
Cosmos3_seed101_0065,86,"80,82,84","88,90,92",A,0.9999973773956299,8.315265631608781e-07,1.7603416608835687e-06,0.00021761049424640078
Cosmos3_seed101_0065,90,"84,86,88","92,94,96",A,0.999998927116394,5.043470991950016e-07,6.475945610873168e-07,8.997681106848177e-05
Cosmos3_seed101_0065,94,"88,90,92","96,98,100",A,0.9999986886978149,5.043469855081639e-07,8.315276431858365e-07,0.00010837011359399185
Cosmos3_seed101_0065,98,"92,94,96","100,102,104",A,0.9999994039535522,2.3823682226975507e-07,3.9278612007365155e-07,5.119045312085291e-05
Cosmos3_seed101_0065,102,"96,98,100","104,106,108",A,0.9999996423721313,8.764245507109081e-08,1.8553907921159407e-07,2.2936030674713948e-05
Cosmos3_seed101_0065,106,"100,102,104","108,110,112",A,0.9999953508377075,1.7603381365915993e-06,2.9023071874689776e-06,0.00037824762557647773
Cosmos3_seed101_0065,110,"104,106,108","112,114,116",A,0.999968409538269,1.0129772817890625e-05,2.14447318285238e-05,0.0026509618237469113
Cosmos3_seed101_0065,114,"108,110,112","116,118,120",A,0.9997217059135437,7.483100489480421e-05,0.00020341174968052655,0.024082725212792866
Cosmos3_seed101_0065,118,"112,114,116","120,122,124",A,0.9998183846473694,5.828407302033156e-05,0.00012338739179540426,0.015252942830557004
Cosmos3_seed101_0065,122,"116,118,120","124,126,128",A,0.9997005462646484,9.608286927687004e-05,0.00020340744231361896,0.025144887695205398
Cosmos3_seed101_0065,126,"120,122,124","128,130,132",A,0.9999141693115234,2.7534088076208718e-05,5.8289660955779254e-05,0.007205670499388361
Cosmos3_seed101_0065,130,"124,126,128","132,134,136",A,0.9999431371688843,2.1444189769681543e-05,3.535548967192881e-05,0.004607758455676958
Cosmos3_seed101_0065,134,"128,130,132","136,138,140",A,0.9999915361404419,2.2603103388973977e-06,6.1441605794243515e-06,0.000727431574887305
Cosmos3_seed101_0065,138,"132,134,136","140,142,144",A,0.999903678894043,2.1443343939608894e-05,7.484462548745796e-05,0.00855662974572624
Cosmos3_seed101_0065,142,"136,138,140","144,146,148",A,0.9999771118164062,6.144071903690929e-06,1.6701318600098602e-05,0.0019773354551944067
Cosmos3_seed101_0065,146,"140,142,144","148,150,152",A,0.9998311996459961,4.539226938504726e-05,0.00012338897795416415,0.014608511264668778
Cosmos3_seed101_0065,150,"144,146,148","152,154,156",A,0.9999901056289673,3.726616341737099e-06,6.144151484477334e-06,0.0008007459655345883
Cosmos3_seed101_0065,154,"148,150,152","156,158,160",A,0.9999948740005493,1.3709520771953976e-06,3.7266340768837836e-06,0.00044121101154814824
Cosmos3_seed101_0065,158,"152,154,156","160,162,164",A,0.9999909400939941,2.9022942271694774e-06,6.144156941445544e-06,0.0007595304055030283
Cosmos3_seed101_0065,162,"156,158,160","164,166,168",A,0.9999833106994629,3.7265908758854493e-06,1.300708026974462e-05,0.0014870375707687344
Cosmos3_seed101_0065,166,"160,162,164","168,170,172",A,0.9999662637710571,6.144005055830348e-06,2.7535521439858712e-05,0.0030607523967773886
Cosmos3_seed101_0065,170,"164,166,168","172,174,176",A,0.9996064305305481,5.827171844430268e-05,0.0003353305801283568,0.036446643935050815
Cosmos3_seed101_0065,174,"168,170,172","176,178,180",A,0.9973249435424805,0.00020292408589739352,0.002472121501341462,0.2573583544290159
Cosmos3_seed101_0065,178,"172,174,176","180,182,184",A,0.9955028891563416,0.00042880544788204134,0.0040683927945792675,0.4282795518520288
Cosmos3_seed101_0065,182,"176,178,180","184,186,188",A,0.8352184295654297,0.019642455503344536,0.1451391875743866,15.496041532605886
LVP_0004,6,"0,2,4","8,10,12",A,0.9999822378158569,4.785032615473028e-06,1.3007066627324093e-05,0.0015399582935060607
LVP_0004,10,"4,6,8","12,14,16",A,0.9998897314071655,3.535360156092793e-05,7.484358502551913e-05,0.00925203858059831
LVP_0004,14,"8,10,12","16,18,20",A,0.9927829504013062,0.0040572769939899445,0.0031598107889294624,0.5188449285924435
LVP_0004,18,"12,14,16","20,22,24",A,0.998955488204956,0.0007094325846992433,0.0003351122431922704,0.0689828535541892
LVP_0004,22,"16,18,20","24,26,28",A,0.9982789754867554,0.0011688644299283624,0.0005521324928849936,0.11365647078491747
LVP_0004,26,"20,22,24","28,30,32",A,0.9990171194076538,0.0005525407614186406,0.0004303191672079265,0.07065895479172468
LVP_0004,30,"24,26,28","32,34,36",A,0.9999985694885254,3.059018922613177e-07,1.067702555701544e-06,0.00012206535018322029
LVP_0004,34,"28,30,32","36,38,40",A,0.9999997615814209,6.825602127946695e-08,1.4449800289639825e-07,1.7862601353613172e-05
LVP_0004,38,"32,34,36","40,42,44",A,0.9999998807907104,4.139937459513021e-08,8.764247638737288e-08,1.0834216368493799e-05
LVP_0004,42,"36,38,40","44,46,48",A,0.9999977350234985,5.04346530760813e-07,1.760342343004595e-06,0.00020125156083850015
LVP_0030,6,"0,2,4","8,10,12",A,0.9999995231628418,2.382368506914645e-07,2.382368506914645e-07,3.5735527603719675e-05
LVP_0030,10,"4,6,8","12,14,16",A,0.9999997615814209,1.1253514742293191e-07,1.4449800289639825e-07,2.007655766078642e-05
LVP_0030,14,"8,10,12","16,18,20",A,0.9999997615814209,6.825602127946695e-08,8.764246217651817e-08,1.2177047281625164e-05
LVP_0030,18,"12,14,16","20,22,24",A,0.9999996423721313,1.4449797447468882e-07,1.8553907921159407e-07,2.5778806644893848e-05
LVP_0030,22,"16,18,20","24,26,28",A,0.9999995231628418,1.8553906500073936e-07,1.8553906500073936e-07,2.7830859750110903e-05
LVP_0030,26,"20,22,24","28,30,32",A,0.9999992847442627,3.059020912132837e-07,3.059020912132837e-07,4.588531368199256e-05
LVP_0030,30,"24,26,28","32,34,36",A,0.9999990463256836,5.043472128818394e-07,5.043472128818394e-07,7.56520819322759e-05
LVP_0030,34,"28,30,32","36,38,40",A,0.9999983310699463,8.315273589687422e-07,8.315273589687422e-07,0.00012472910384531133
LVP_0030,38,"32,34,36","40,42,44",A,0.9999967813491821,1.7603406377020292e-06,1.3709546919926652e-06,0.00022511250108436798
LVP_0030,42,"36,38,40","44,46,48",A,0.9995686411857605,9.607019455870613e-05,0.00033531791996210814,0.03833530172414612
LVP_0053,6,"0,2,4","8,10,12",A,0.9999995231628418,1.444979602638341e-07,3.92786148495361e-07,4.65035128627278e-05
LVP_0053,10,"4,6,8","12,14,16",A,0.9999995231628418,1.444979602638341e-07,3.92786148495361e-07,4.65035128627278e-05
LVP_0053,14,"8,10,12","16,18,20",A,0.9999992847442627,1.855390223681752e-07,5.043473265686771e-07,5.971168377527647e-05
LVP_0053,18,"12,14,16","20,22,24",A,0.9999971389770508,6.475933673755208e-07,2.2603230718232226e-06,0.0002584119755510983
LVP_0053,22,"16,18,20","24,26,28",A,0.9999960660934448,1.0676998272174387e-06,2.9023092338320566e-06,0.0003436159147440776
LVP_0053,26,"20,22,24","28,30,32",A,0.9999892711639404,2.902289452322293e-06,7.889239896030631e-06,0.0009340384622191777
LVP_0053,30,"24,26,28","32,34,36",A,0.9995686411857605,9.607019455870613e-05,0.00033531791996210814,0.03833530172414612
LVP_0053,34,"28,30,32","36,38,40",A,0.9999444484710693,1.0129529982805252e-05,4.539740984910168e-05,0.00504621748405043
LVP_0053,38,"32,34,36","40,42,44",A,0.999908447265625,1.6700170817784965e-05,7.484498200938106e-05,0.008319506741827354
LVP_0053,42,"36,38,40","44,46,48",A,0.9963995218276978,0.0004291916557122022,0.0031713214702904224,0.33859172981465235
LVP_0054,6,"0,2,4","8,10,12",A,0.9999966621398926,1.067700509338465e-06,2.2603219349548453e-06,0.0002794172189624078
LVP_0054,10,"4,6,8","12,14,16",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
LVP_0054,14,"8,10,12","16,18,20",A,0.9999966621398926,1.067700509338465e-06,2.2603219349548453e-06,0.0002794172189624078
LVP_0054,18,"12,14,16","20,22,24",A,0.9999963045120239,8.315256536661764e-07,2.902309915953083e-06,0.0003318072742786171
LVP_0054,22,"16,18,20","24,26,28",A,0.999996542930603,6.475930263150076e-07,2.9023105980741093e-06,0.0003226107111231613
LVP_0054,26,"20,22,24","28,30,32",A,0.9999960660934448,1.0676998272174387e-06,2.9023092338320566e-06,0.0003436159147440776
LVP_0054,30,"24,26,28","32,34,36",A,0.9999948740005493,1.3709520771953976e-06,3.7266340768837836e-06,0.00044121101154814824
LVP_0054,34,"28,30,32","36,38,40",A,0.9999980926513672,5.043467012910696e-07,1.3709565109820687e-06,0.00016231298616276035
LVP_0054,38,"32,34,36","40,42,44",A,0.999995231628418,1.067698917722737e-06,3.7266354411258362e-06,0.00042604848999872047
LVP_0054,42,"36,38,40","44,46,48",A,0.9999969005584717,8.315261652569461e-07,2.2603223897021962e-06,0.00026760854723306693
LVP_0055,6,"0,2,4","8,10,12",A,0.9999980926513672,5.043467012910696e-07,1.3709565109820687e-06,0.00016231298616276035
LVP_0055,10,"4,6,8","12,14,16",A,0.9999985694885254,3.059018922613177e-07,1.067702555701544e-06,0.00012206535018322029
LVP_0055,14,"8,10,12","16,18,20",A,0.9999984502792358,5.043468718213262e-07,1.0677023283278686e-06,0.00013198757642385317
LVP_0055,18,"12,14,16","20,22,24",A,0.9999994039535522,1.8553903657902993e-07,3.9278612007365155e-07,4.855556383631665e-05
LVP_0055,22,"16,18,20","24,26,28",A,0.9999992847442627,1.855390223681752e-07,5.043473265686771e-07,5.971168377527647e-05
LVP_0055,26,"20,22,24","28,30,32",A,0.9999994039535522,1.8553903657902993e-07,3.9278612007365155e-07,4.855556383631665e-05
LVP_0055,30,"24,26,28","32,34,36",A,0.9999996423721313,8.764245507109081e-08,2.3823687911317393e-07,2.8205810664871933e-05
LVP_0055,34,"28,30,32","36,38,40",A,0.9999991655349731,2.382367654263362e-07,6.475946747741546e-07,7.667130574873227e-05
LVP_0055,38,"32,34,36","40,42,44",A,0.999995231628418,1.067698917722737e-06,3.7266354411258362e-06,0.00042604848999872047
LVP_0055,42,"36,38,40","44,46,48",A,0.9999645948410034,7.889045264164452e-06,2.7535475965123624e-05,0.003147999859720585
LVP_0056,6,"0,2,4","8,10,12",A,0.9999977350234985,5.04346530760813e-07,1.760342343004595e-06,0.00020125156083850015
LVP_0056,10,"4,6,8","12,14,16",A,0.9999977350234985,5.04346530760813e-07,1.760342343004595e-06,0.00020125156083850015
LVP_0056,14,"8,10,12","16,18,20",A,0.9999971389770508,6.475933673755208e-07,2.2603230718232226e-06,0.0002584119755510983
LVP_0056,18,"12,14,16","20,22,24",A,0.999997615814209,6.475937084360339e-07,1.7603421156309196e-06,0.00020841389698489365
LVP_0056,22,"16,18,20","24,26,28",A,0.9999898672103882,2.260306473544915e-06,7.88924444350414e-06,0.0009019397680276597
LVP_0056,26,"20,22,24","28,30,32",A,0.9999909400939941,2.9022942271694774e-06,6.144156941445544e-06,0.0007595304055030283
LVP_0056,30,"24,26,28","32,34,36",A,0.9999929666519165,2.260313522128854e-06,4.7850840019236784e-06,0.0005915240762988105
LVP_0056,34,"28,30,32","36,38,40",A,0.9999969005584717,8.315261652569461e-07,2.2603223897021962e-06,0.00026760854723306693
LVP_0056,38,"32,34,36","40,42,44",A,0.9999948740005493,1.3709520771953976e-06,3.7266340768837836e-06,0.00044121101154814824
LVP_0056,42,"36,38,40","44,46,48",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
