case,start,end,frames,pred,pA,pB,pC_dup,pD_disappear,violation_score
Cosmos3_seed101_0027,76,81,"76,77,78,79,80,81",A,0.9999176263809204,4.53961911262013e-05,3.535458745318465e-05,1.5533722717009368e-06,0.005960605528798624
Cosmos3_seed101_0027,80,85,"80,81,82,83,84,85",A,0.9999501705169678,2.753507942543365e-05,2.1444340745802037e-05,8.314872843584453e-07,0.003604336774287731
Cosmos3_seed101_0027,84,89,"84,85,86,87,88,89",A,0.9999550580978394,2.7535214030649513e-05,1.6700949345249683e-05,7.337885676861333e-07,0.0031202344928260572
Cosmos3_seed101_0027,88,93,"88,89,90,91,92,93",A,0.9999728202819824,1.670124584052246e-05,1.0129817383131012e-05,3.9277566088458116e-07,0.0018873215964276824
Cosmos3_seed101_0027,92,97,"92,93,94,95,96,97",A,0.9999680519104004,2.1444722733576782e-05,1.0129769179911818e-05,3.466216753622575e-07,0.0021198752222062467
Cosmos3_seed101_0027,96,101,"96,97,98,99,100,101",A,0.9999650716781616,2.1444659068947658e-05,1.3006842891627457e-05,5.043300461693434e-07,0.002423350247227063
Cosmos3_seed101_0027,100,105,"100,101,102,103,104,105",A,0.9999502897262573,2.7535083063412458e-05,2.144434256479144e-05,7.33785043394164e-07,0.0035945669139891834
Cosmos3_seed101_0027,104,109,"104,105,106,107,108,109",A,0.9999508857727051,3.535576615831815e-05,1.3006659173697699e-05,7.337854981415148e-07,0.0031418327750998287
Cosmos3_seed101_0027,108,113,"108,109,110,111,112,113",A,0.9999589920043945,2.7535321351024322e-05,1.3006764675083105e-05,4.450669734978874e-07,0.0027219492324093153
Cosmos3_seed101_0027,112,117,"112,113,114,115,116,117",A,0.9999767541885376,1.6701313143130392e-05,6.144069629954174e-06,3.0589521315960155e-07,0.0014800621414678972
Cosmos3_seed101_0027,116,121,"116,117,118,119,120,121",A,0.9999750852584839,1.6701284039299935e-05,7.889128028182313e-06,3.4662411962926853e-07,0.001658639416746155
Cosmos3_seed101_0027,120,125,"120,121,122,123,124,125",A,0.9999587535858154,2.753531589405611e-05,1.3006761037104297e-05,7.337912961702386e-07,0.002750821028030259
Cosmos3_seed101_0027,124,129,"124,125,126,127,128,129",A,0.9999617338180542,2.753539774857927e-05,1.0129705515282694e-05,6.475704594777199e-07,0.002454497484905005
Cosmos3_seed101_0027,128,133,"128,129,130,131,132,133",A,0.9999313354492188,4.5396813220577314e-05,2.144393693015445e-05,1.7602254729354172e-06,0.0045902569013378525
Cosmos3_seed101_0027,132,137,"132,133,134,135,136,137",A,0.9999368190765381,4.5397064241115004e-05,1.670064557401929e-05,1.0676366173356655e-06,0.004046681431191246
Cosmos3_seed101_0027,136,141,"136,137,138,139,140,141",A,0.9999829530715942,1.3007075722271111e-05,3.726589739017072e-06,3.4662684811337385e-07,0.0010576754448266001
Cosmos3_seed101_0027,140,145,"140,141,142,143,144,145",A,0.9999639987945557,2.7535459594218992e-05,7.889040716690943e-06,6.475719374066102e-07,0.002230434245120705
Cosmos3_seed101_0027,144,149,"144,145,146,147,148,149",A,0.9999500513076782,3.535573705448769e-05,1.3006648259761278e-05,1.5534226349700475e-06,0.003223793942197517
Cosmos3_seed101_0027,148,153,"148,149,150,151,152,153",A,0.9999639987945557,2.7535459594218992e-05,7.889040716690943e-06,6.475719374066102e-07,0.002230434245120705
Cosmos3_seed101_0027,152,157,"152,153,154,155,156,157",A,0.9999468326568604,3.5355620639165863e-05,1.6700812921044417e-05,1.0676473038984113e-06,0.003544627054452576
Cosmos3_seed101_0027,156,161,"156,157,158,159,160,161",A,0.9999045133590698,5.8289097069064155e-05,3.535412542987615e-05,1.7601782928977627e-06,0.006625885225730599
Cosmos3_seed101_0027,160,165,"160,161,162,163,164,165",A,0.9997376799583435,0.00015841975982766598,9.60864417720586e-05,7.887255378591362e-06,0.018318357706448296
Cosmos3_seed101_0027,164,169,"164,165,166,167,168,169",A,0.9998413324356079,9.609640255803242e-05,5.828541543451138e-05,4.222181360091781e-06,0.011055579807361937
Cosmos3_seed101_0027,168,173,"168,169,170,171,172,173",A,0.9999121427536011,5.828954090247862e-05,2.7534031687537208e-05,1.994558488149778e-06,0.00586733606269263
Cosmos3_seed101_0027,172,177,"172,173,174,175,176,177",A,0.9998008608818054,9.609250992070884e-05,9.609250992070884e-05,6.960918199183652e-06,0.01510996830802469
Cosmos3_seed101_0027,176,181,"176,177,178,179,180,181",A,0.9995688796043396,0.00015839299885556102,0.00026114590582437813,1.1473951417428907e-05,0.035181635666958755
Cosmos3_seed101_0027,180,185,"180,181,182,183,184,185",A,0.8983712196350098,0.004714219830930233,0.09468763321638107,0.0022268397733569145,9.92715829052031
Cosmos3_seed101_0027,184,188,"184,185,186,187,188",A,0.9733997583389282,0.003098118118941784,0.022892167791724205,0.000610055576544255,2.505128242773935
Cosmos3_seed101_0036,0,5,"0,1,2,3,4,5",A,0.9999936819076538,3.7266295294102747e-06,2.260315113744582e-06,3.059003859107179e-07,0.00044295302643604373
Cosmos3_seed101_0036,4,9,"4,5,6,7,8,9",A,0.9999926090240479,4.785082182934275e-06,2.2603128400078276e-06,3.4663020187508664e-07,0.0004999484133350052
Cosmos3_seed101_0036,8,13,"8,9,10,11,12,13",A,0.9999958276748657,2.9023085517110303e-06,1.0676995998437633e-06,1.6373702749206132e-07,0.000268259090319134
Cosmos3_seed101_0036,12,17,"12,13,14,15,16,17",A,0.9999959468841553,2.9023087790847057e-06,1.067699713530601e-06,1.1253472109729046e-07,0.00026313888241702443
Cosmos3_seed101_0036,16,21,"16,17,18,19,20,21",A,0.9999939203262329,4.785088549397187e-06,1.0676975534806843e-06,2.3823551487112127e-07,0.0003698477343050399
Cosmos3_seed101_0036,20,25,"20,21,22,23,24,25",A,0.9999926090240479,4.785082182934275e-06,2.2603128400078276e-06,3.4663020187508664e-07,0.0004999484133350052
Cosmos3_seed101_0036,24,29,"24,25,26,27,28,29",A,0.9999817609786987,1.300706026086118e-05,4.785030341736274e-06,5.043384589953348e-07,0.00117928989311622
Cosmos3_seed101_0036,28,33,"28,29,30,31,32,33",A,0.999990701675415,6.144155122456141e-06,2.902293545048451e-06,3.058994764160161e-07,0.0006280270582692538
Cosmos3_seed101_0036,32,37,"32,33,34,35,36,37",A,0.9999858140945435,1.012994925986277e-05,3.7266001982061425e-06,3.9278077679227863e-07,0.0009184355604929806
Cosmos3_seed101_0036,36,41,"36,37,38,39,40,41",A,0.9999889135360718,7.889237167546526e-06,2.902288315453916e-06,3.4662892289816227e-07,0.0007193535822125341
Cosmos3_seed101_0036,40,45,"40,41,42,43,44,45",A,0.9999828338623047,1.3007073903281707e-05,3.7265892842697212e-06,5.043390274295234e-07,0.0010734465263340098
Cosmos3_seed101_0036,44,49,"44,45,46,47,48,49",A,0.9999817609786987,1.300706026086118e-05,4.785030341736274e-06,4.450770916264446e-07,0.0011733637563793309
Cosmos3_seed101_0036,48,53,"48,49,50,51,52,53",A,0.9998546838760376,9.609769040253013e-05,4.5393335312837735e-05,3.7261117995512905e-06,0.00971682923136541
Cosmos3_seed101_0036,52,57,"52,53,54,55,56,57",A,0.9998282194137573,0.0001233885996043682,4.5392134779831395e-05,2.9018221994192572e-06,0.010998825678143476
Cosmos3_seed101_0036,56,61,"56,57,58,59,60,61",A,0.9996366500854492,0.0002611636009532958,9.607673564460129e-05,6.141980065876851e-06,0.023280051618712605
Cosmos3_seed101_0036,60,65,"60,61,62,63,64,65",A,0.9997474551200867,0.00020341698837000877,4.538846405921504e-05,3.7257120766298613e-06,0.015082267032084928
Cosmos3_seed101_0036,64,69,"64,65,66,67,68,69",A,0.9997350573539734,0.00020341447088867426,5.82792199566029e-05,3.2878886031539878e-06,0.016327434400409402
Cosmos3_seed101_0036,68,73,"68,69,70,71,72,73",A,0.9995624423027039,0.0003353158535901457,9.606959793018177e-05,6.141523954283912e-06,0.026986904867953854
Cosmos3_seed101_0036,72,77,"72,73,74,75,76,77",A,0.9992225170135498,0.0005526543827727437,0.00020331017731223255,2.1428735635709018e-05,0.05010661043343134
Cosmos3_seed101_0036,76,81,"76,77,78,79,80,81",A,0.9987142086029053,0.0009107094956561923,0.00033503127633593976,4.001377601525746e-05,0.08303998001792934
Cosmos3_seed101_0036,80,85,"80,81,82,83,84,85",A,0.9991695880889893,0.0005526250461116433,0.00026104156859219074,1.668783079367131e-05,0.05540419224416837
Cosmos3_seed101_0036,84,89,"84,85,86,87,88,89",A,0.9953816533088684,0.002467304700985551,0.0019215387292206287,0.0002294950681971386,0.3384686147910543
Cosmos3_seed101_0036,88,93,"88,89,90,91,92,93",A,0.9830247163772583,0.005158440209925175,0.010920419357717037,0.0008964025182649493,1.4396041980944574
Cosmos3_seed101_0036,92,97,"92,93,94,95,96,97",A,0.9936686158180237,0.0024630583357065916,0.003162629436701536,0.0007056780159473419,0.5099836620502174
Cosmos3_seed101_0036,96,101,"96,97,98,99,100,101",A,0.9811011552810669,0.004009536001831293,0.013994655571877956,0.000894648430403322,1.6894072003196925
Cosmos3_seed101_0036,100,105,"100,101,102,103,104,105",A,0.9960151314735413,0.0019227615557610989,0.0019227615557610989,0.00013928438420407474,0.3023426717845723
Cosmos3_seed101_0036,104,109,"104,105,106,107,108,109",A,0.9898865222930908,0.0031505918595939875,0.006669802591204643,0.0002930506889242679,0.8538149209925905
Cosmos3_seed101_0036,108,113,"108,109,110,111,112,113",A,0.9960585832595825,0.0019228453747928143,0.0019228453747928143,9.57328375079669e-05,0.29800008996971883
Cosmos3_seed101_0036,112,117,"112,113,114,115,116,117",A,0.9968794584274292,0.0014987476170063019,0.0014987476170063019,0.00012302469986025244,0.23711461253697053
Cosmos3_seed101_0036,116,121,"116,117,118,119,120,121",A,0.9997081160545349,0.00015841507411096245,0.00012337378575466573,1.0127136192750186e-05,0.021270845900289714
Cosmos3_seed101_0036,120,125,"120,121,122,123,124,125",A,0.9973202347755432,0.0005516022210940719,0.0019252810161560774,0.00020292312547098845,0.24040052521741018
Cosmos3_seed101_0036,124,129,"124,125,126,127,128,129",C,0.014057517051696777,0.00017695802671369165,0.9855080246925354,0.00025747239124029875,98.58539760971325
Cosmos3_seed101_0036,128,133,"128,129,130,131,132,133",C,3.726616341737099e-06,6.825536047472269e-08,0.9999901056289673,6.144151484477334e-06,99.9996283908132
Cosmos3_seed101_0036,132,137,"132,133,134,135,136,137",C,8.764247638737288e-08,1.818961425925636e-09,0.9999998807907104,4.139937459513021e-08,99.99999230995658
Cosmos3_seed101_0036,136,141,"136,137,138,139,140,141",C,3.535576615831815e-05,7.337854981415148e-07,0.9999508857727051,1.3006659173697699e-05,99.99642593246278
Cosmos3_seed101_0036,140,145,"140,141,142,143,144,145",C,0.010976730845868587,0.00022781477309763432,0.9880937933921814,0.0007017189054749906,98.89094196842052
Cosmos3_seed101_0036,144,149,"144,145,146,147,148,149",C,0.11871499568223953,0.0019188493024557829,0.8771917819976807,0.00217434111982584,88.03255477687344
Cosmos3_seed101_0036,148,153,"148,149,150,151,152,153",A,0.9835281372070312,0.0018986560171470046,0.014029274694621563,0.000543974048923701,1.5522576752118766
Cosmos3_seed101_0036,152,157,"152,153,154,155,156,157",A,0.9446071982383728,0.004956843797117472,0.047029223293066025,0.003406785661354661,5.291443085297942
Cosmos3_seed101_0036,156,161,"156,157,158,159,160,161",A,0.8715958595275879,0.005872766487300396,0.11795766651630402,0.0045737153850495815,12.54677651450038
Cosmos3_seed101_0036,160,165,"160,161,162,163,164,165",A,0.9127744436264038,0.006150225643068552,0.07492508739233017,0.006150225643068552,8.4150425856933
Cosmos3_seed101_0036,164,169,"164,165,166,167,168,169",A,0.6701841354370117,0.0074450732208788395,0.3165725767612457,0.0057982285507023335,32.60933419223875
Cosmos3_seed101_0036,168,173,"168,169,170,171,172,173",A,0.7206478714942932,0.008005674928426743,0.2651115655899048,0.0062348260544240475,27.53492291085422
Cosmos3_seed101_0036,172,177,"172,173,174,175,176,177",A,0.8133620619773865,0.003766613779589534,0.1814856082201004,0.0013856597943231463,18.47545749042183
Cosmos3_seed101_0036,176,181,"176,177,178,179,180,181",C,0.18183352053165436,0.0012251845328137279,0.8149212598800659,0.0020199879072606564,81.75538400537334
Cosmos3_seed101_0036,180,185,"180,181,182,183,184,185",C,0.0007096261251717806,4.219591119181132e-06,0.9992280006408691,5.824966137879528e-05,99.92883600978075
Cosmos3_seed101_0036,184,188,"184,185,186,187,188",C,0.0002611776872072369,2.9014222491241526e-06,0.9996905326843262,4.5385881094262004e-05,99.9737369276545
Cosmos3_seed101_0054,0,5,"0,1,2,3,4,5",A,0.9999843835830688,1.3007094821659848e-05,2.2602941953664413e-06,3.9278020835809e-07,0.0009156621814554455
Cosmos3_seed101_0054,4,9,"4,5,6,7,8,9",A,0.9998911619186401,9.610119013814256e-05,1.01289906524471e-05,2.561009978307993e-06,0.006074059569982637
Cosmos3_seed101_0054,8,13,"8,9,10,11,12,13",A,0.9998263716697693,0.00015843380242586136,1.300503845413914e-05,2.25993699132232e-06,0.009448187665839214
Cosmos3_seed101_0054,12,17,"12,13,14,15,16,17",A,0.9992511868476868,0.0007096425979398191,3.1179522920865566e-05,7.88341731094988e-06,0.0393884239201725
Cosmos3_seed101_0054,16,21,"16,17,18,19,20,21",A,0.9989656209945679,0.0009109387174248695,9.601223428035155e-05,2.75079673883738e-05,0.05789895603811601
Cosmos3_seed101_0054,20,25,"20,21,22,23,24,25",A,0.9990160465240479,0.0009109847596846521,5.823730316478759e-05,1.4724695574841462e-05,0.05284543785819551
Cosmos3_seed101_0054,24,29,"24,25,26,27,28,29",A,0.9992320537567139,0.0007096289773471653,4.5365064579527825e-05,1.2997308658668771e-05,0.04131768619117793
Cosmos3_seed101_0054,28,33,"28,29,30,31,32,33",A,0.9994168281555176,0.00055276183411479,2.4286659026984125e-05,6.140629011497367e-06,0.030680820509587647
Cosmos3_seed101_0054,32,37,"32,33,34,35,36,37",A,0.9995298385620117,0.0004305400070734322,3.534087591106072e-05,4.220865776005667e-06,0.02548317452237825
Cosmos3_seed101_0054,36,41,"36,37,38,39,40,41",A,0.9993957281112671,0.0005527501343749464,4.5372496970230713e-05,6.140499863249715e-06,0.03278880640209536
Cosmos3_seed101_0054,40,45,"40,41,42,43,44,45",A,0.9995064735412598,0.00043052996625192463,5.8265894040232524e-05,4.782756150234491e-06,0.027831363331642933
Cosmos3_seed101_0054,44,49,"44,45,46,47,48,49",A,0.9997009038925171,0.00026118039386346936,3.5346925869816914e-05,2.560522489147843e-06,0.016849764529069944
Cosmos3_seed101_0054,48,53,"48,49,50,51,52,53",A,0.9986086487770081,0.0011692504631355405,0.00020318526367191225,1.8899174392572604e-05,0.08067096696322551
Cosmos3_seed101_0054,52,57,"52,53,54,55,56,57",A,0.9994314312934875,0.0004304976318962872,0.00012333963240962476,1.4730818293173797e-05,0.035331926665094215
Cosmos3_seed101_0054,56,61,"56,57,58,59,60,61",A,0.9993072748184204,0.000552701239939779,0.00012332430924288929,1.6690131815266795e-05,0.04163650610280456
Cosmos3_seed101_0054,60,65,"60,61,62,63,64,65",A,0.9994010925292969,0.00043048456427641213,0.0001583664125064388,1.0124025720870122e-05,0.0383732720365515
Cosmos3_seed101_0054,64,69,"64,65,66,67,68,69",A,0.9992309808731079,0.0005526590393856168,0.0002033118944382295,1.2997295016248245e-05,0.049263870914728614
Cosmos3_seed101_0054,68,73,"68,69,70,71,72,73",A,0.9992743134498596,0.0005526829627342522,0.00015834633086342365,1.4728501810168382e-05,0.04494163140407181
Cosmos3_seed101_0054,72,77,"72,73,74,75,76,77",A,0.9991220831871033,0.0007095509208738804,0.000158322203787975,1.0121199920831714e-05,0.05232188641457469
Cosmos3_seed101_0054,76,81,"76,77,78,79,80,81",A,0.9996957778930664,0.00020340646733529866,9.608241089154035e-05,4.7836620069574565e-06,0.020256930656614713
Cosmos3_seed101_0054,80,85,"80,81,82,83,84,85",A,0.9992954730987549,0.00043043907498940825,0.0002610744850244373,1.299813357036328e-05,0.04892921560895047
Cosmos3_seed101_0054,84,89,"84,85,86,87,88,89",A,0.9980772733688354,0.0011686283396556973,0.0007088088896125555,4.5312641304917634e-05,0.13384357007453218
Cosmos3_seed101_0054,88,93,"88,89,90,91,92,93",A,0.9990105628967285,0.0007094717002473772,0.000261000037426129,1.8906781406258233e-05,0.06346426689560758
Cosmos3_seed101_0054,92,97,"92,93,94,95,96,97",A,0.9978764057159424,0.0011683930642902851,0.000909945520106703,4.5303520892048255e-05,0.15394455731438939
Cosmos3_seed101_0054,96,101,"96,97,98,99,100,101",A,0.9975062012672424,0.001499689882621169,0.0009096079156734049,8.460671233478934e-05,0.17440595693187788
Cosmos3_seed101_0054,100,105,"100,101,102,103,104,105",A,0.9980772733688354,0.0011686283396556973,0.0007088088896125555,4.5312641304917634e-05,0.13384357007453218
Cosmos3_seed101_0054,104,109,"104,105,106,107,108,109",A,0.9968127608299255,0.0019243013812229037,0.0011671476531773806,9.58053205977194e-05,0.22251036643865518
Cosmos3_seed101_0054,108,113,"108,109,110,111,112,113",A,0.994684636592865,0.0031658632215112448,0.0019201930845156312,0.0002293343422934413,0.3732459037564695
Cosmos3_seed101_0054,112,117,"112,113,114,115,116,117",A,0.9920028448104858,0.005205553025007248,0.002458929317072034,0.00033277986221946776,0.5394485691795126
Cosmos3_seed101_0054,116,121,"116,117,118,119,120,121",A,0.9917294383049011,0.006682220380753279,0.0011611958034336567,0.00042718005715869367,0.492948605096899
Cosmos3_seed101_0054,120,125,"120,121,122,123,124,125",A,0.991823136806488,0.006682851817458868,0.0011613054666668177,0.00033271958818659186,0.48354509635828435
Cosmos3_seed101_0054,124,129,"124,125,126,127,128,129",A,0.9954321384429932,0.002467429731041193,0.001921636052429676,0.00017873999604489654,0.3334090913995169
Cosmos3_seed101_0054,128,133,"128,129,130,131,132,133",A,0.9983406066894531,0.0009103688062168658,0.0007089959108270705,3.999880937044509e-05,0.12041791233059485
Cosmos3_seed101_0054,132,137,"132,133,134,135,136,137",A,0.9902094602584839,0.005196142476052046,0.004046760033816099,0.0005476693622767925,0.7192500634118915
Cosmos3_seed101_0054,136,141,"136,137,138,139,140,141",A,0.9974381923675537,0.0019255087245255709,0.0005516674718819559,8.460094250040129e-05,0.15990227766451426
Cosmos3_seed101_0054,140,145,"140,141,142,143,144,145",A,0.9982276558876038,0.0011688043596222997,0.0005521040875464678,5.135368337505497e-05,0.11878599507326726
Cosmos3_seed101_0054,144,149,"144,145,146,147,148,149",A,0.9980379939079285,0.0011685822391882539,0.000708781008142978,8.465181599603966e-05,0.13777239437331446
Cosmos3_seed101_0054,148,153,"148,149,150,151,152,153",A,0.998688280582428,0.0009106858051382005,0.00033502260339446366,6.596985622309148e-05,0.08563353621866554
Cosmos3_seed101_0054,152,157,"152,153,154,155,156,157",A,0.9994831085205078,0.0004305198963265866,7.4813149694819e-05,1.1472967344161589e-05,0.03015460652022739
Cosmos3_seed101_0054,156,161,"156,157,158,159,160,161",A,0.9991482496261597,0.0007095694891177118,0.00012330469326116145,1.890938619908411e-05,0.049699882401910145
Cosmos3_seed101_0054,160,165,"160,161,162,163,164,165",A,0.9991551637649536,0.0005526170716620982,0.0002610378141980618,3.117652522632852e-05,0.05685228752554394
Cosmos3_seed101_0054,164,169,"164,165,166,167,168,169",A,0.9985185265541077,0.0011691449908539653,0.0002608714858070016,5.136864638188854e-05,0.08968126276158728
Cosmos3_seed101_0054,168,173,"168,169,170,171,172,173",A,0.9985246062278748,0.0011691520921885967,0.00026087305741384625,4.533294850261882e-05,0.08907820520107634
Cosmos3_seed101_0054,172,177,"172,173,174,175,176,177",A,0.9980800151824951,0.0015005525201559067,0.00033481852733530104,8.465538121527061e-05,0.1169750168628525
Cosmos3_seed101_0054,176,181,"176,177,178,179,180,181",A,0.9974657297134399,0.0019255619263276458,0.00042965091415680945,0.00017910514725372195,0.15715370245743543
Cosmos3_seed101_0054,180,185,"180,181,182,183,184,185",A,0.9927230477333069,0.0052093323320150375,0.0011623591417446733,0.0009052462410181761,0.4672271548770368
Cosmos3_seed101_0054,184,188,"184,185,186,187,188",A,0.9917203187942505,0.00520407035946846,0.0019144705729559064,0.0011611850932240486,0.5677690845914185
Cosmos3_seed101_0055,0,5,"0,1,2,3,4,5",A,0.9999802112579346,1.6701369531801902e-05,2.9022630769759417e-06,2.1023922158747155e-07,0.0011463187064464364
Cosmos3_seed101_0055,4,9,"4,5,6,7,8,9",A,0.9999163150787354,7.48455713619478e-05,7.888664185884409e-06,9.421666504749737e-07,0.0046253616517333285
Cosmos3_seed101_0055,8,13,"8,9,10,11,12,13",A,0.9997822642326355,0.00020342406060080975,1.3004465472477023e-05,1.3706605841434794e-06,0.011608715635702538
Cosmos3_seed101_0055,12,17,"12,13,14,15,16,17",A,0.9996457099914551,0.0003353437641635537,1.6695783415343612e-05,2.259528628201224e-06,0.01866271941253217
Cosmos3_seed101_0055,16,21,"16,17,18,19,20,21",A,0.9987157583236694,0.001169375842437148,9.598822362022474e-05,1.8901200746768154e-05,0.0699577345585567
Cosmos3_seed101_0055,20,25,"20,21,22,23,24,25",A,0.9983009696006775,0.0015008847694844007,0.00015819208056200296,3.999721957370639e-05,0.09486316848779097
Cosmos3_seed101_0055,24,29,"24,25,26,27,28,29",A,0.9989094734191895,0.0009108875528909266,0.00015828851610422134,2.142202174582053e-05,0.06351543142955052
Cosmos3_seed101_0055,28,33,"28,29,30,31,32,33",A,0.9989094734191895,0.0009108875528909266,0.00015828851610422134,2.142202174582053e-05,0.06351543142955052
Cosmos3_seed101_0055,32,37,"32,33,34,35,36,37",A,0.9939001798629761,0.005215509328991175,0.0007058424525894225,0.00017846492119133472,0.34920620382763445
Cosmos3_seed101_0055,36,41,"36,37,38,39,40,41",A,0.9983515739440918,0.0015009607886895537,0.00012320636596996337,2.4260772988782264e-05,0.08979475333035225
Cosmos3_seed101_0055,40,45,"40,41,42,43,44,45",A,0.9982717037200928,0.0015008407644927502,0.00020311672415118665,2.425883212708868e-05,0.09777959385246504
Cosmos3_seed101_0055,44,49,"44,45,46,47,48,49",A,0.9977549910545349,0.0019261202542111278,0.00026067200815305114,5.816379052703269e-05,0.12818959257856477
Cosmos3_seed101_0055,48,53,"48,49,50,51,52,53",A,0.9895746111869812,0.008561497554183006,0.0014877652283757925,0.0003761659609153867,0.6144679966382682
Cosmos3_seed101_0055,52,57,"52,53,54,55,56,57",A,0.9988645315170288,0.0009108465164899826,0.00020323733042459935,2.142105768143665e-05,0.06800816463510273
Cosmos3_seed101_0055,56,61,"56,57,58,59,60,61",A,0.9994884729385376,0.00043052222463302314,7.481354987248778e-05,6.141069661680376e-06,0.029621573185067973
Cosmos3_seed101_0055,60,65,"60,61,62,63,64,65",A,0.9988007545471191,0.000910788425244391,0.00026094523491337895,2.7503429009811953e-05,0.07438428765453864
Cosmos3_seed101_0055,64,69,"64,65,66,67,68,69",A,0.9984506368637085,0.0011690654791891575,0.00033494288800284266,4.5329590648179874e-05,0.09648052182456013
Cosmos3_seed101_0055,68,73,"68,69,70,71,72,73",A,0.9992759823799133,0.0005526838940568268,0.00015834659279789776,1.2997879821341485e-05,0.044768641964765266
Cosmos3_seed101_0055,72,77,"72,73,74,75,76,77",A,0.9990052580833435,0.0007094679167494178,0.00026099864044226706,2.4276656404254027e-05,0.064000925522123
Cosmos3_seed101_0055,76,81,"76,77,78,79,80,81",A,0.9990683197975159,0.0007095127366483212,0.0002032788033830002,1.890787279990036e-05,0.05769430445070611
Cosmos3_seed101_0055,80,85,"80,81,82,83,84,85",A,0.9984971284866333,0.0009105115314014256,0.0005522531573660672,4.0005081245908514e-05,0.10475140043126885
Cosmos3_seed101_0055,84,89,"84,85,86,87,88,89",A,0.9993546605110168,0.00043046456994488835,0.00020333706925157458,1.1471492143755313e-05,0.04300408463677741
Cosmos3_seed101_0055,88,93,"88,89,90,91,92,93",A,0.9989340901374817,0.0007094173924997449,0.0003351050545461476,2.1422549252747558e-05,0.07112363000487676
Cosmos3_seed101_0055,92,97,"92,93,94,95,96,97",A,0.9986239671707153,0.0009106271900236607,0.0004301498120184988,3.5308847145643085e-05,0.09207722541759722
Cosmos3_seed101_0055,96,101,"96,97,98,99,100,101",A,0.9992309808731079,0.0005526590393856168,0.0002033118944382295,1.2997295016248245e-05,0.049263870914728614
Cosmos3_seed101_0055,100,105,"100,101,102,103,104,105",A,0.9985532164573669,0.0011691856198012829,0.0002608805662021041,1.6677537132636644e-05,0.08621509132353822
Cosmos3_seed101_0055,104,109,"104,105,106,107,108,109",A,0.9981402158737183,0.001500643091276288,0.000334838725393638,2.425563616270665e-05,0.11094159071944887
Cosmos3_seed101_0055,108,113,"108,109,110,111,112,113",A,0.9994372725486755,0.00043050016392953694,0.00012334036000538617,8.934745892474893e-06,0.034752518786262954
Cosmos3_seed101_0055,112,117,"112,113,114,115,116,117",A,0.9995312690734863,0.0003353053762111813,0.00012335195788182318,1.0125344488187693e-05,0.03011299904756015
Cosmos3_seed101_0055,116,121,"116,117,118,119,120,121",A,0.9994933605194092,0.0003352926578372717,0.0001583810371812433,1.3000707440369297e-05,0.033902807354024844
Cosmos3_seed101_0055,120,125,"120,121,122,123,124,125",A,0.9994346499443054,0.0004304990288801491,0.00012334003986325115,1.1472410733404104e-05,0.03500619650367298
Cosmos3_seed101_0055,124,129,"124,125,126,127,128,129",A,0.9976880550384521,0.0019259910332038999,0.0003346870362292975,5.132592559675686e-05,0.13490084784280043
Cosmos3_seed101_0055,128,133,"128,129,130,131,132,133",A,0.9978194236755371,0.0019262447021901608,0.00020302469783928245,5.133268132340163e-05,0.12174797302577645
Cosmos3_seed101_0055,132,137,"132,133,134,135,136,137",A,0.9983134269714355,0.0015009035123512149,0.00015819405962247401,2.749000850599259e-05,0.0936135824304074
Cosmos3_seed101_0055,136,141,"136,137,138,139,140,141",A,0.9987353682518005,0.0009107287623919547,0.0003350383776705712,1.8901571820606478e-05,0.0809304330687155
Cosmos3_seed101_0055,140,145,"140,141,142,143,144,145",A,0.9977401494979858,0.0015000415733084083,0.0007085694815032184,5.132860314915888e-05,0.15099188713065814
Cosmos3_seed101_0055,144,149,"144,145,146,147,148,149",A,0.9980529546737671,0.001500511891208589,0.0004299038555473089,1.6669180695316754e-05,0.11968289818469202
Cosmos3_seed101_0055,148,153,"148,149,150,151,152,153",A,0.9988670349121094,0.0009108488447964191,0.00020323783974163234,1.8904063836089335e-05,0.06775663259759312
Cosmos3_seed101_0055,152,157,"152,153,154,155,156,157",A,0.999638557434082,0.00026116412482224405,9.607691754354164e-05,4.221325070830062e-06,0.023088030502549373
Cosmos3_seed101_0055,156,161,"156,157,158,159,160,161",A,0.9995617270469666,0.0003353155916556716,9.606953244656324e-05,6.959253369132057e-06,0.02706865816435311
Cosmos3_seed101_0055,160,165,"160,161,162,163,164,165",A,0.9991592168807983,0.0007095772889442742,0.00012330604658927768,7.882691534177866e-06,0.048597738259559264
Cosmos3_seed101_0055,164,169,"164,165,166,167,168,169",A,0.999016523361206,0.0007094759494066238,0.00026100160903297365,1.2994505595997907e-05,0.06287340893322835
Cosmos3_seed101_0055,168,173,"168,169,170,171,172,173",A,0.9989491105079651,0.000910923641640693,0.00012328011507634073,1.6684149159118533e-05,0.059542608505580574
Cosmos3_seed101_0055,172,177,"172,173,174,175,176,177",A,0.9986577033996582,0.001169307972304523,0.00015824861475266516,1.4719414139108267e-05,0.07576220150440349
Cosmos3_seed101_0055,176,181,"176,177,178,179,180,181",A,0.9986960291862488,0.0011693527922034264,0.00012324887211434543,1.1463931514299475e-05,0.07193891997303581
Cosmos3_seed101_0055,180,185,"180,181,182,183,184,185",A,0.9993663430213928,0.0005527338944375515,7.480440399376675e-05,6.140318873804063e-06,0.03573116700863466
